fold,split,source_csv,checkpoint_path,row_index,smiles,solvent,property,y_true,y_pred,ae,true_ae,abs_error,log_abs_error,sample_weight,epsilon,solute_max_tanimoto,solute_min_descriptor_distance,solute_scaffold_novel,solute_scaffold_similarity,solute_local_density,solute_scaffold_in_train_and_val,solute_scaffold_train_and_val_count,solute_top3_mean_tanimoto,solute_top5_mean_tanimoto,solute_neighbor_count_ge_0_5,solute_neighbor_count_ge_0_7,solute_neighbor_count_ge_0_8,solute_top1_top2_tanimoto_gap,solute_same_scaffold_neighbor_count_ge_0_5,solute_other_scaffold_neighbor_count_ge_0_5,base_prediction
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,55,c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,CCCCCC,plqy,0.01,0.08845219016075134,0.07845219016075135,0.07845219016075135,0.07845219016075135,-2.4834813840329355,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,10.0,0.7093301435406699,0.634688995215311,9.0,1.0,1.0,0.39473684210526316,1.0,8.0,0.08845219016075134
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,64,COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCCCCC,plqy,0.0,0.043145447969436646,0.043145447969436646,0.043145447969436646,0.043145447969436646,-3.033528683744193,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,47.0,0.8057692307692307,0.750128205128205,16.0,2.0,1.0,0.275,10.0,6.0,0.043145447969436646
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,71,Cc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,CCCCCC,plqy,0.31,0.3937004506587982,0.08370045065879822,0.08370045065879822,0.08370045065879822,-2.4224903089715255,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,81.0,0.8811764705882353,0.8472244008714597,31.0,7.0,3.0,0.17647058823529416,14.0,17.0,0.3937004506587982
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,73,CC(C)(C)N1C(=O)c2c(cc3ccc4cccc5ccc2c3c45)C1O,ClC(Cl)Cl,plqy,0.14,0.24879390001296997,0.10879390001296996,0.10879390001296996,0.10879390001296996,-2.1733663614245615,1.0,0.005,0.4827586206896552,999.0,0.0,1.0,0.0,1.0,1.0,0.45539353550175266,0.43023892242149975,0.0,0.0,0.0,0.0035919540229885083,0.0,0.0,0.24879390001296997
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,78,CC(C)(C)c1cc(-c2ccc3c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4c5cc(-c6cc(C(C)(C)C)cc(C(C)(C)C)c6)ccc5c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc4c3c2)cc(C(C)(C)C)c1,ClCCl,plqy,0.61,0.7234534025192261,0.11345340251922609,0.11345340251922609,0.11345340251922609,-2.1332356234270873,1.0,0.005,0.6153846153846154,999.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.4843679712100765,0.4491922112974745,1.0,0.0,0.0,0.19433198380566807,0.0,1.0,0.7234534025192261
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,80,O=C(c1ccccc1)c1cnn(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,C1CCOC1,plqy,0.36,0.8033027648925781,0.44330276489257814,0.44330276489257814,0.44330276489257814,-0.802286460334569,1.0,0.005,0.574468085106383,999.0,1.0,0.574468085106383,0.0,0.0,0.0,0.5442025399967013,0.5227479390923604,3.0,0.0,0.0,0.016328550222662108,0.0,3.0,0.8033027648925781
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,82,Cn1c2ccccc2c2c(-c3ccc(Cl)cc3)c3oc4ccccc4c3cc21,CCO,plqy,0.02,0.009597599506378174,0.010402400493621827,0.010402400493621827,0.010402400493621827,-4.173231905500778,0.2957092509968371,0.005,0.7872340425531915,999.0,0.0,1.0,0.0,1.0,12.0,0.7681788719187953,0.7479171270728459,14.0,5.0,0.0,0.0046253469010175685,12.0,2.0,0.009597599506378174
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,83,C1=Cc2nc1c(-c1cncs1)c1ccc([nH]1)c(-c1cncs1)c1nc(c(-c3cncs3)c3ccc([nH]3)c2-c2cncs2)C=C1,CN(C)C=O,plqy,0.01,0.026375889778137207,0.016375889778137205,0.016375889778137205,0.016375889778137205,-3.84549163797834,0.8530848961522087,0.005,0.5833333333333334,999.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.5187687687687688,0.5058558558558558,1.0,0.0,0.0,0.09684684684684686,0.0,1.0,0.026375889778137207
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,84,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1nc(-c2ccccc2)n2ccccc12)CCC3,ClCCl,plqy,0.4,0.27017688751220703,0.129823112487793,0.129823112487793,0.129823112487793,-2.0037916375765317,1.0,0.005,0.6923076923076923,999.0,1.0,0.6071428571428571,0.0,0.0,0.0,0.6849358974358974,0.6776282051282051,13.0,0.0,0.0,0.004807692307692291,0.0,13.0,0.27017688751220703
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,85,COc1c2ccccc2c(OC)c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c12,C1CCOC1,plqy,0.08,0.08815845847129822,0.008158458471298216,0.008158458471298216,0.008158458471298216,-4.3306904973854365,0.11433985708376229,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.8139443791617705,0.7440847846786341,24.0,3.0,1.0,0.26086956521739135,4.0,20.0,0.08815845847129822
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,88,O=S(=O)(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,plqy,0.57,0.6894890666007996,0.11948906660079961,0.11948906660079961,0.11948906660079961,-2.083537385401115,1.0,0.005,0.6451612903225806,999.0,0.0,1.0,0.0,1.0,1.0,0.6124762643116369,0.5817714728726964,5.0,0.0,0.0,0.03910068426197455,1.0,4.0,0.6894890666007996
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,93,N#CC(/N=C/c1c(O)ccc2ccccc12)=C(C#N)/N=C/c1c(O)ccc2ccccc12,CC#N,plqy,0.37,0.15677234530448914,0.21322765469551086,0.21322765469551086,0.21322765469551086,-1.5222164734879369,1.0,0.005,0.6111111111111112,999.0,1.0,0.6206896551724138,0.0,0.0,0.0,0.5033253067308795,0.44790161678706564,2.0,0.0,0.0,0.08479532163742698,0.0,2.0,0.15677234530448914
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,94,CCN1C(=CC=CC=CC=Cc2[o+]c3ccccc3n2CC)Oc2ccccc21,CCO,plqy,0.49,0.1001448929309845,0.3898551070690155,0.3898551070690155,0.3898551070690155,-0.9292363989218246,1.0,0.005,0.9166666666666666,999.0,1.0,0.9047619047619048,0.0,0.0,0.0,0.5361904761904762,0.4383809523809524,1.0,1.0,1.0,0.57,0.0,1.0,0.1001448929309845
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,96,O=c1c2cc(Cl)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,plqy,0.89,0.8761736154556274,0.013826384544372572,0.013826384544372572,0.013826384544372572,-3.972495959826872,0.6312556378626055,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.8472222222222223,0.8071798284531203,5.0,5.0,1.0,0.22916666666666663,5.0,0.0,0.8761736154556274
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,99,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc34)O2)cc1,ClCCl,plqy,0.37,0.5711876153945923,0.2011876153945923,0.2011876153945923,0.2011876153945923,-1.5789687703349677,1.0,0.005,0.84,999.0,1.0,0.84,0.0,0.0,0.0,0.7599533799533799,0.7288556258556258,10.0,4.0,1.0,0.10923076923076924,0.0,10.0,0.5711876153945923
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,100,C(=C/c1ncnc2ccccc12)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,plqy,0.25,0.2901114225387573,0.040111422538757324,0.040111422538757324,0.040111422538757324,-3.0986197931719413,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,3.0,0.8875028875028875,0.7801207801207801,21.0,3.0,2.0,0.08108108108108103,1.0,20.0,0.2901114225387573
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,103,C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2cccc2C=3c2c(Cl)cccc2Cl)C=C1,C1CCOC1,plqy,0.86,0.8387754559516907,0.021224544048309313,0.021224544048309313,0.021224544048309313,-3.6410595109973682,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,8.0,0.8193570929419987,0.7619846261355695,16.0,3.0,1.0,0.26415094339622647,3.0,13.0,0.8387754559516907
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,105,CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CO,plqy,0.0,0.016962885856628418,0.016962885856628418,0.016962885856628418,0.016962885856628418,-3.8184012567386345,0.8936137054423631,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.6945026787794083,0.6079868737253252,3.0,1.0,1.0,0.42592592592592593,1.0,2.0,0.016962885856628418
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,112,CCC1(CC)c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,Cc1ccccc1,plqy,0.84,0.7865182757377625,0.05348172426223752,0.05348172426223752,0.05348172426223752,-2.839040979326893,1.0,0.005,0.6458333333333334,999.0,1.0,0.9090909090909091,0.0,0.0,0.0,0.6241221665971354,0.6061503185918216,27.0,0.0,0.0,0.007535460992907805,0.0,27.0,0.7865182757377625
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,115,CO[B-]1(OC)n2c(C)cc(C)c2C(c2ccccc2O)=C2C(C)=CC(C)=[N+]21,CO,plqy,0.85,0.7907615900039673,0.05923840999603269,0.05923840999603269,0.05923840999603269,-2.745153960645697,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,1098.0,0.8187531422825541,0.7546731159307225,27.0,3.0,1.0,0.2692307692307693,18.0,9.0,0.7907615900039673
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,116,COC(=O)/C=C/c1ccc2ccc3cccc4ccc1c2c34,C1COCCO1,plqy,0.55,0.5126479268074036,0.03735207319259648,0.03735207319259648,0.03735207319259648,-3.1617379053019525,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,220.0,0.6833333333333332,0.6027027027027028,4.0,1.0,1.0,0.475,4.0,0.0,0.5126479268074036
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,117,C[N+](C)=C1C=Cc2cc(=C3C=C(c4ccc(C#N)cc4)O[B-](F)(F)O3)ccc2=C1,C1CCOC1,plqy,0.56,0.3586178123950958,0.20138218760490423,0.20138218760490423,0.20138218760490423,-1.578025549462656,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,17.0,0.832033788174139,0.7220153882369121,4.0,3.0,1.0,0.2407407407407407,3.0,1.0,0.3586178123950958
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,121,COC(=O)c1c2ccccc2nc2ccccc12,COCCOC,plqy,0.0,0.03329846262931824,0.03329846262931824,0.03329846262931824,0.03329846262931824,-3.262345523827855,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,175.0,0.8431372549019608,0.8030252100840336,33.0,14.0,1.0,0.23529411764705888,25.0,8.0,0.03329846262931824
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,132,c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1,C1CCCCC1,plqy,0.93,0.8323885798454285,0.09761142015457158,0.09761142015457158,0.09761142015457158,-2.2768060448902627,1.0,0.005,0.9565217391304348,999.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.8387639513576546,0.7439726565288785,7.0,3.0,1.0,0.1634182908545727,0.0,7.0,0.8323885798454285
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,133,CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,ClC(Cl)Cl,plqy,0.01,0.03283137083053589,0.022831370830535887,0.022831370830535887,0.022831370830535887,-3.581591447361862,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.7699346405228757,0.647947480544324,3.0,2.0,2.0,0.19999999999999996,1.0,2.0,0.03283137083053589
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,140,O=C(c1ccccc1)c1nn(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,plqy,0.04,0.14788924157619476,0.10788924157619476,0.10788924157619476,0.10788924157619476,-2.1813481039862337,1.0,0.005,0.9487179487179487,999.0,1.0,0.9487179487179487,0.0,0.0,0.0,0.8643874643874643,0.8386324786324785,12.0,9.0,5.0,0.10427350427350424,0.0,12.0,0.14788924157619476
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,145,C(#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2nc(-c3ccc(C#Cc4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc(-c3ccc(C#Cc4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)n2)cc1,CCCCCC,plqy,0.94,0.8777493238449097,0.06225067615509028,0.06225067615509028,0.06225067615509028,-2.699328206199948,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.8728956228956228,0.8025252525252526,38.0,3.0,2.0,0.13888888888888884,1.0,37.0,0.8777493238449097
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,148,O=c1oc2ccccc2c2occc12,O,plqy,0.02,0.005387246608734131,0.01461275339126587,0.01461275339126587,0.01461275339126587,-3.9315752411203606,0.7056867440869407,0.005,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.7333333333333334,0.6677676950998186,5.0,1.0,1.0,0.4,4.0,1.0,0.005387246608734131
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,152,F[B-]1(F)n2c(Cc3ccccc3)ccc2C(c2ccccc2)=C2C=CC(Cc3ccccc3)=[N+]21,ClCCl,plqy,0.32,0.17751990258693695,0.14248009741306306,0.14248009741306306,0.14248009741306306,-1.9140620450993036,1.0,0.005,0.7169811320754716,999.0,0.0,1.0,0.0,1.0,7.0,0.7133526850507983,0.6737870120999977,18.0,3.0,0.0,0.005442670537010086,4.0,14.0,0.17751990258693695
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,157,COC(=O)c1ccn2c3c(c(-c4ccc(OC)cc4)c2c1)CN(CCN=C(O)OC(C)(C)C)C3=O,ClCCl,plqy,0.68,0.737181544303894,0.057181544303893994,0.057181544303893994,0.057181544303893994,-2.7776970386371977,1.0,0.005,0.8656716417910447,999.0,0.0,1.0,0.0,1.0,55.0,0.8614281533508925,0.8413482848117875,46.0,14.0,6.0,0.0,42.0,4.0,0.737181544303894
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,158,CCCCC1(CCCC)c2cc(C#Cc3ccc(C=C4c5ccccc5C=Cc5ccccc54)cc3)ccc2-c2ccc(C#Cc3ccc(C=C4c5ccccc5C=Cc5ccccc54)cc3)cc21,C1CCOC1,plqy,0.0,0.24115651845932007,0.24115651845932007,0.24115651845932007,0.24115651845932007,-1.4017876914737966,1.0,0.005,0.543859649122807,999.0,1.0,0.5641025641025641,0.0,0.0,0.0,0.53414450103754,0.523934976484593,6.0,0.0,0.0,0.01160158460667804,0.0,6.0,0.24115651845932007
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,160,CN(C)c1ccc(/C=C/c2ncccn2)cc1,ClCCl,plqy,0.01,0.10793018341064453,0.09793018341064454,0.09793018341064454,0.09793018341064454,-2.2737043515483895,1.0,0.005,0.6875,999.0,1.0,0.6428571428571429,0.0,0.0,0.0,0.661553414469236,0.6387170385395537,23.0,0.0,0.0,0.011029411764705843,0.0,23.0,0.10793018341064453
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,167,F[B-]1(F)OC(c2ccccc2)=CC(c2ccc3c(c2)Cc2ccccc2-3)=[O+]1,CC#N,plqy,0.96,0.5951405763626099,0.3648594236373901,0.3648594236373901,0.3648594236373901,-0.9946322816530413,1.0,0.005,0.7959183673469388,999.0,0.0,1.0,0.0,1.0,1.0,0.6522108843537415,0.5877749212892704,4.0,1.0,0.0,0.1768707482993197,1.0,3.0,0.5951405763626099
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,180,F[B-]1(F)n2c(ccc2-c2ccsc2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,Clc1ccccc1,plqy,0.9,0.9049968719482422,0.004996871948242165,0.004996871948242165,0.004996871948242165,-4.605483040097618,0.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,10.0,0.812002376708259,0.7515692421169093,27.0,2.0,1.0,0.2549019607843137,1.0,26.0,0.9049968719482422
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,185,N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,CN(C)C=O,plqy,0.0,0.02997976541519165,0.02997976541519165,0.02997976541519165,0.02997976541519165,-3.3529855156694097,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,15.0,0.6145833333333334,0.49429112554112553,2.0,1.0,1.0,0.5,2.0,0.0,0.02997976541519165
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,190,CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CS(C)=O,plqy,0.31,0.1941399723291397,0.11586002767086029,0.11586002767086029,0.11586002767086029,-2.1131221990990543,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,24.0,0.8711864406779662,0.8146934312270563,5.0,4.0,3.0,0.18644067796610164,5.0,0.0,0.1941399723291397
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,191,COc1ccccc1C1=[N+]2C(=Cc3c4cc5ccccc5cc4c(-c4ccccc4OC)n3[B-]2(F)F)c2cc3ccccc3cc21,C1CCOC1,plqy,0.29,0.11597247421741486,0.17402752578258512,0.17402752578258512,0.17402752578258512,-1.7202157096418902,1.0,0.005,0.6428571428571429,999.0,0.0,1.0,0.0,1.0,4.0,0.5552312271062271,0.5137838975540588,2.0,0.0,0.0,0.10439560439560447,1.0,1.0,0.11597247421741486
1,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_01/best_model.pt,194,N=c1cc2oc3cc([NH3+])ccc3nc-2c2ccccc12,CCO,plqy,0.58,0.24064558744430542,0.33935441255569454,0.33935441255569454,0.33935441255569454,-1.066083882914406,1.0,0.005,0.4528301886792453,999.0,1.0,0.6944444444444444,0.0,0.0,0.0,0.45283018867924535,0.4345971641135006,0.0,0.0,0.0,0.0,0.0,0.0,0.24064558744430542
