fold,split,source_csv,checkpoint_path,row_index,smiles,solvent,property,y_true,y_pred,ae,true_ae,abs_error,log_abs_error,sample_weight,epsilon,solute_max_tanimoto,solute_min_descriptor_distance,solute_scaffold_novel,solute_scaffold_similarity,solute_local_density,solute_scaffold_in_train_and_val,solute_scaffold_train_and_val_count,solute_top3_mean_tanimoto,solute_top5_mean_tanimoto,solute_neighbor_count_ge_0_5,solute_neighbor_count_ge_0_7,solute_neighbor_count_ge_0_8,solute_top1_top2_tanimoto_gap,solute_same_scaffold_neighbor_count_ge_0_5,solute_other_scaffold_neighbor_count_ge_0_5,base_prediction
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,55,c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,CCCCCC,plqy,0.01,0.1598624289035797,0.1498624289035797,0.1498624289035797,0.1498624289035797,-1.8652181116342283,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,10.0,0.7093301435406699,0.634688995215311,9.0,1.0,1.0,0.39473684210526316,1.0,8.0,0.1598624289035797
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,64,COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCCCCC,plqy,0.0,0.06732580065727234,0.06732580065727234,0.06732580065727234,0.06732580065727234,-2.626574357911288,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,47.0,0.8057692307692307,0.750128205128205,16.0,2.0,1.0,0.275,10.0,6.0,0.06732580065727234
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,71,Cc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,CCCCCC,plqy,0.31,0.3686258792877197,0.05862587928771973,0.05862587928771973,0.05862587928771973,-2.754734984360661,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,81.0,0.8811764705882353,0.8472244008714597,31.0,7.0,3.0,0.17647058823529416,14.0,17.0,0.3686258792877197
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,73,CC(C)(C)N1C(=O)c2c(cc3ccc4cccc5ccc2c3c45)C1O,ClC(Cl)Cl,plqy,0.14,0.2955479323863983,0.1555479323863983,0.1555479323863983,0.1555479323863983,-1.8291627368453403,1.0,0.005,0.4827586206896552,999.0,0.0,1.0,0.0,1.0,1.0,0.45539353550175266,0.43023892242149975,0.0,0.0,0.0,0.0035919540229885083,0.0,0.0,0.2955479323863983
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,78,CC(C)(C)c1cc(-c2ccc3c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4c5cc(-c6cc(C(C)(C)C)cc(C(C)(C)C)c6)ccc5c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc4c3c2)cc(C(C)(C)C)c1,ClCCl,plqy,0.61,0.7476310729980469,0.1376310729980469,0.1376310729980469,0.1376310729980469,-1.9474938915272881,1.0,0.005,0.6153846153846154,999.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.4843679712100765,0.4491922112974745,1.0,0.0,0.0,0.19433198380566807,0.0,1.0,0.7476310729980469
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,80,O=C(c1ccccc1)c1cnn(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,C1CCOC1,plqy,0.36,0.8742977380752563,0.5142977380752564,0.5142977380752564,0.5142977380752564,-0.6552778838600937,1.0,0.005,0.574468085106383,999.0,1.0,0.574468085106383,0.0,0.0,0.0,0.5442025399967013,0.5227479390923604,3.0,0.0,0.0,0.016328550222662108,0.0,3.0,0.8742977380752563
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,82,Cn1c2ccccc2c2c(-c3ccc(Cl)cc3)c3oc4ccccc4c3cc21,CCO,plqy,0.02,0.019459038972854614,0.0005409610271453862,0.0005409610271453862,0.0005409610271453862,-5.1955873226633695,0.0,0.005,0.7872340425531915,999.0,0.0,1.0,0.0,1.0,12.0,0.7681788719187953,0.7479171270728459,14.0,5.0,0.0,0.0046253469010175685,12.0,2.0,0.019459038972854614
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,83,C1=Cc2nc1c(-c1cncs1)c1ccc([nH]1)c(-c1cncs1)c1nc(c(-c3cncs3)c3ccc([nH]3)c2-c2cncs2)C=C1,CN(C)C=O,plqy,0.01,0.08600801229476929,0.07600801229476929,0.07600801229476929,0.07600801229476929,-2.51320721198231,1.0,0.005,0.5833333333333334,999.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.5187687687687688,0.5058558558558558,1.0,0.0,0.0,0.09684684684684686,0.0,1.0,0.08600801229476929
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,84,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1nc(-c2ccccc2)n2ccccc12)CCC3,ClCCl,plqy,0.4,0.16504105925559998,0.23495894074440005,0.23495894074440005,0.23495894074440005,-1.4272874505077042,1.0,0.005,0.6923076923076923,999.0,1.0,0.6071428571428571,0.0,0.0,0.0,0.6849358974358974,0.6776282051282051,13.0,0.0,0.0,0.004807692307692291,0.0,13.0,0.16504105925559998
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,85,COc1c2ccccc2c(OC)c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c12,C1CCOC1,plqy,0.08,0.09239107370376587,0.012391073703765867,0.012391073703765867,0.012391073703765867,-4.0517982099247085,0.4891081362454771,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.8139443791617705,0.7440847846786341,24.0,3.0,1.0,0.26086956521739135,4.0,20.0,0.09239107370376587
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,88,O=S(=O)(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,plqy,0.57,0.7627769708633423,0.19277697086334233,0.19277697086334233,0.19277697086334233,-1.6206152929449973,1.0,0.005,0.6451612903225806,999.0,0.0,1.0,0.0,1.0,1.0,0.6124762643116369,0.5817714728726964,5.0,0.0,0.0,0.03910068426197455,1.0,4.0,0.7627769708633423
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,93,N#CC(/N=C/c1c(O)ccc2ccccc12)=C(C#N)/N=C/c1c(O)ccc2ccccc12,CC#N,plqy,0.37,0.14729808270931244,0.22270191729068756,0.22270191729068756,0.22270191729068756,-1.479717885698936,1.0,0.005,0.6111111111111112,999.0,1.0,0.6206896551724138,0.0,0.0,0.0,0.5033253067308795,0.44790161678706564,2.0,0.0,0.0,0.08479532163742698,0.0,2.0,0.14729808270931244
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,94,CCN1C(=CC=CC=CC=Cc2[o+]c3ccccc3n2CC)Oc2ccccc21,CCO,plqy,0.49,0.17662346363067627,0.3133765363693237,0.3133765363693237,0.3133765363693237,-1.144520520034721,1.0,0.005,0.9166666666666666,999.0,1.0,0.9047619047619048,0.0,0.0,0.0,0.5361904761904762,0.4383809523809524,1.0,1.0,1.0,0.57,0.0,1.0,0.17662346363067627
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,96,O=c1c2cc(Cl)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,plqy,0.89,0.9182678461074829,0.028267846107482897,0.028267846107482897,0.028267846107482897,-3.403163930828559,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.8472222222222223,0.8071798284531203,5.0,5.0,1.0,0.22916666666666663,5.0,0.0,0.9182678461074829
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,99,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc34)O2)cc1,ClCCl,plqy,0.37,0.3617951571941376,0.008204842805862422,0.008204842805862422,0.008204842805862422,-4.327171637441539,0.11744053065199003,0.005,0.84,999.0,1.0,0.84,0.0,0.0,0.0,0.7599533799533799,0.7288556258556258,10.0,4.0,1.0,0.10923076923076924,0.0,10.0,0.3617951571941376
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,100,C(=C/c1ncnc2ccccc12)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,plqy,0.25,0.27677789330482483,0.02677789330482483,0.02677789330482483,0.02677789330482483,-3.4489844100385967,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,3.0,0.8875028875028875,0.7801207801207801,21.0,3.0,2.0,0.08108108108108103,1.0,20.0,0.27677789330482483
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,103,C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2cccc2C=3c2c(Cl)cccc2Cl)C=C1,C1CCOC1,plqy,0.86,0.8837803602218628,0.023780360221862806,0.023780360221862806,0.023780360221862806,-3.5480620612057336,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,8.0,0.8193570929419987,0.7619846261355695,16.0,3.0,1.0,0.26415094339622647,3.0,13.0,0.8837803602218628
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,105,CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CO,plqy,0.0,0.03669792413711548,0.03669792413711548,0.03669792413711548,0.03669792413711548,-3.1773039323010117,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.6945026787794083,0.6079868737253252,3.0,1.0,1.0,0.42592592592592593,1.0,2.0,0.03669792413711548
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,112,CCC1(CC)c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,Cc1ccccc1,plqy,0.84,0.7350852489471436,0.10491475105285641,0.10491475105285641,0.10491475105285641,-2.208050204078627,1.0,0.005,0.6458333333333334,999.0,1.0,0.9090909090909091,0.0,0.0,0.0,0.6241221665971354,0.6061503185918216,27.0,0.0,0.0,0.007535460992907805,0.0,27.0,0.7350852489471436
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,115,CO[B-]1(OC)n2c(C)cc(C)c2C(c2ccccc2O)=C2C(C)=CC(C)=[N+]21,CO,plqy,0.85,0.8273018598556519,0.022698140144348122,0.022698140144348122,0.022698140144348122,-3.58639001084634,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,1098.0,0.8187531422825541,0.7546731159307225,27.0,3.0,1.0,0.2692307692307693,18.0,9.0,0.8273018598556519
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,116,COC(=O)/C=C/c1ccc2ccc3cccc4ccc1c2c34,C1COCCO1,plqy,0.55,0.6260513067245483,0.0760513067245483,0.0760513067245483,0.0760513067245483,-2.512672908480716,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,220.0,0.6833333333333332,0.6027027027027028,4.0,1.0,1.0,0.475,4.0,0.0,0.6260513067245483
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,117,C[N+](C)=C1C=Cc2cc(=C3C=C(c4ccc(C#N)cc4)O[B-](F)(F)O3)ccc2=C1,C1CCOC1,plqy,0.56,0.6957097053527832,0.13570970535278315,0.13570970535278315,0.13570970535278315,-1.961056338187554,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,17.0,0.832033788174139,0.7220153882369121,4.0,3.0,1.0,0.2407407407407407,3.0,1.0,0.6957097053527832
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,121,COC(=O)c1c2ccccc2nc2ccccc12,COCCOC,plqy,0.0,0.05614137649536133,0.05614137649536133,0.05614137649536133,0.05614137649536133,-2.794566448946232,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,175.0,0.8431372549019608,0.8030252100840336,33.0,14.0,1.0,0.23529411764705888,25.0,8.0,0.05614137649536133
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,132,c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1,C1CCCCC1,plqy,0.93,0.888231635093689,0.041768364906311084,0.041768364906311084,0.041768364906311084,-3.062548268165259,1.0,0.005,0.9565217391304348,999.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.8387639513576546,0.7439726565288785,7.0,3.0,1.0,0.1634182908545727,0.0,7.0,0.888231635093689
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,133,CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,ClC(Cl)Cl,plqy,0.01,0.03425160050392151,0.024251600503921507,0.024251600503921507,0.024251600503921507,-3.5318209887184646,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.7699346405228757,0.647947480544324,3.0,2.0,2.0,0.19999999999999996,1.0,2.0,0.03425160050392151
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,140,O=C(c1ccccc1)c1nn(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,plqy,0.04,0.24814093112945557,0.20814093112945556,0.20814093112945556,0.20814093112945556,-1.5458016835704769,1.0,0.005,0.9487179487179487,999.0,1.0,0.9487179487179487,0.0,0.0,0.0,0.8643874643874643,0.8386324786324785,12.0,9.0,5.0,0.10427350427350424,0.0,12.0,0.24814093112945557
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,145,C(#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2nc(-c3ccc(C#Cc4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc(-c3ccc(C#Cc4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)n2)cc1,CCCCCC,plqy,0.94,0.8767627477645874,0.06323725223541254,0.06323725223541254,0.06323725223541254,-2.684764642796221,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.8728956228956228,0.8025252525252526,38.0,3.0,2.0,0.13888888888888884,1.0,37.0,0.8767627477645874
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,148,O=c1oc2ccccc2c2occc12,O,plqy,0.02,0.058849215507507324,0.03884921550750732,0.03884921550750732,0.03884921550750732,-3.126998450688693,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.7333333333333334,0.6677676950998186,5.0,1.0,1.0,0.4,4.0,1.0,0.058849215507507324
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,152,F[B-]1(F)n2c(Cc3ccccc3)ccc2C(c2ccccc2)=C2C=CC(Cc3ccccc3)=[N+]21,ClCCl,plqy,0.32,0.44187191128730774,0.12187191128730773,0.12187191128730773,0.12187191128730773,-2.0645772740159534,1.0,0.005,0.7169811320754716,999.0,0.0,1.0,0.0,1.0,7.0,0.7133526850507983,0.6737870120999977,18.0,3.0,0.0,0.005442670537010086,4.0,14.0,0.44187191128730774
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,157,COC(=O)c1ccn2c3c(c(-c4ccc(OC)cc4)c2c1)CN(CCN=C(O)OC(C)(C)C)C3=O,ClCCl,plqy,0.68,0.8928855657577515,0.21288556575775142,0.21288556575775142,0.21288556575775142,-1.5237852817325719,1.0,0.005,0.8656716417910447,999.0,0.0,1.0,0.0,1.0,55.0,0.8614281533508925,0.8413482848117875,46.0,14.0,6.0,0.0,42.0,4.0,0.8928855657577515
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,158,CCCCC1(CCCC)c2cc(C#Cc3ccc(C=C4c5ccccc5C=Cc5ccccc54)cc3)ccc2-c2ccc(C#Cc3ccc(C=C4c5ccccc5C=Cc5ccccc54)cc3)cc21,C1CCOC1,plqy,0.0,0.4299774765968323,0.4299774765968323,0.4299774765968323,0.4299774765968323,-0.8324610271722933,1.0,0.005,0.543859649122807,999.0,1.0,0.5641025641025641,0.0,0.0,0.0,0.53414450103754,0.523934976484593,6.0,0.0,0.0,0.01160158460667804,0.0,6.0,0.4299774765968323
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,160,CN(C)c1ccc(/C=C/c2ncccn2)cc1,ClCCl,plqy,0.01,0.07057443261146545,0.06057443261146545,0.06057443261146545,0.06057443261146545,-2.72456940577955,1.0,0.005,0.6875,999.0,1.0,0.6428571428571429,0.0,0.0,0.0,0.661553414469236,0.6387170385395537,23.0,0.0,0.0,0.011029411764705843,0.0,23.0,0.07057443261146545
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,167,F[B-]1(F)OC(c2ccccc2)=CC(c2ccc3c(c2)Cc2ccccc2-3)=[O+]1,CC#N,plqy,0.96,0.9254659414291382,0.03453405857086178,0.03453405857086178,0.03453405857086178,-3.2305927362921114,1.0,0.005,0.7959183673469388,999.0,0.0,1.0,0.0,1.0,1.0,0.6522108843537415,0.5877749212892704,4.0,1.0,0.0,0.1768707482993197,1.0,3.0,0.9254659414291382
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,180,F[B-]1(F)n2c(ccc2-c2ccsc2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,Clc1ccccc1,plqy,0.9,0.8968238830566406,0.003176116943359397,0.003176116943359397,0.003176116943359397,-4.806537942374621,0.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,10.0,0.812002376708259,0.7515692421169093,27.0,2.0,1.0,0.2549019607843137,1.0,26.0,0.8968238830566406
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,185,N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,CN(C)C=O,plqy,0.0,0.038568347692489624,0.038568347692489624,0.038568347692489624,0.038568347692489624,-3.133424362626976,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,15.0,0.6145833333333334,0.49429112554112553,2.0,1.0,1.0,0.5,2.0,0.0,0.038568347692489624
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,190,CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CS(C)=O,plqy,0.31,0.3244906961917877,0.014490696191787722,0.014490696191787722,0.014490696191787722,-3.937818045639483,0.6943947315573259,0.005,1.0,999.0,0.0,1.0,0.0,1.0,24.0,0.8711864406779662,0.8146934312270563,5.0,4.0,3.0,0.18644067796610164,5.0,0.0,0.3244906961917877
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,191,COc1ccccc1C1=[N+]2C(=Cc3c4cc5ccccc5cc4c(-c4ccccc4OC)n3[B-]2(F)F)c2cc3ccccc3cc21,C1CCOC1,plqy,0.29,0.13166315853595734,0.15833684146404264,0.15833684146404264,0.15833684146404264,-1.8119406984249493,1.0,0.005,0.6428571428571429,999.0,0.0,1.0,0.0,1.0,4.0,0.5552312271062271,0.5137838975540588,2.0,0.0,0.0,0.10439560439560447,1.0,1.0,0.13166315853595734
5,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_05/best_model.pt,194,N=c1cc2oc3cc([NH3+])ccc3nc-2c2ccccc12,CCO,plqy,0.58,0.31513258814811707,0.2648674118518829,0.2648674118518829,0.2648674118518829,-1.3098245078120034,1.0,0.005,0.4528301886792453,999.0,1.0,0.6944444444444444,0.0,0.0,0.0,0.45283018867924535,0.4345971641135006,0.0,0.0,0.0,0.0,0.0,0.0,0.31513258814811707
