fold,split,source_csv,checkpoint_path,row_index,smiles,solvent,property,y_true,y_pred,ae,true_ae,abs_error,log_abs_error,sample_weight,epsilon,solute_max_tanimoto,solute_min_descriptor_distance,solute_scaffold_novel,solute_scaffold_similarity,solute_local_density,solute_scaffold_in_train_and_val,solute_scaffold_train_and_val_count,solute_top3_mean_tanimoto,solute_top5_mean_tanimoto,solute_neighbor_count_ge_0_5,solute_neighbor_count_ge_0_7,solute_neighbor_count_ge_0_8,solute_top1_top2_tanimoto_gap,solute_same_scaffold_neighbor_count_ge_0_5,solute_other_scaffold_neighbor_count_ge_0_5,base_prediction
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,55,c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,CCCCCC,plqy,0.01,0.13209067285060883,0.12209067285060883,0.12209067285060883,0.12209067285060883,-2.062854487817738,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,10.0,0.7093301435406699,0.634688995215311,9.0,1.0,1.0,0.39473684210526316,1.0,8.0,0.13209067285060883
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,64,COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCCCCC,plqy,0.0,0.05306065082550049,0.05306065082550049,0.05306065082550049,0.05306065082550049,-2.8462671109152295,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,47.0,0.8057692307692307,0.750128205128205,16.0,2.0,1.0,0.275,10.0,6.0,0.05306065082550049
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,71,Cc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,CCCCCC,plqy,0.31,0.35400813817977905,0.044008138179779055,0.044008138179779055,0.044008138179779055,-3.015768909360534,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,81.0,0.8811764705882353,0.8472244008714597,31.0,7.0,3.0,0.17647058823529416,14.0,17.0,0.35400813817977905
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,73,CC(C)(C)N1C(=O)c2c(cc3ccc4cccc5ccc2c3c45)C1O,ClC(Cl)Cl,plqy,0.14,0.20871791243553162,0.0687179124355316,0.0687179124355316,0.0687179124355316,-2.6075094640593295,1.0,0.005,0.4827586206896552,999.0,0.0,1.0,0.0,1.0,1.0,0.45539353550175266,0.43023892242149975,0.0,0.0,0.0,0.0035919540229885083,0.0,0.0,0.20871791243553162
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,78,CC(C)(C)c1cc(-c2ccc3c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4c5cc(-c6cc(C(C)(C)C)cc(C(C)(C)C)c6)ccc5c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc4c3c2)cc(C(C)(C)C)c1,ClCCl,plqy,0.61,0.7253614664077759,0.11536146640777589,0.11536146640777589,0.11536146640777589,-2.1172558437802547,1.0,0.005,0.6153846153846154,999.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.4843679712100765,0.4491922112974745,1.0,0.0,0.0,0.19433198380566807,0.0,1.0,0.7253614664077759
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,80,O=C(c1ccccc1)c1cnn(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,C1CCOC1,plqy,0.36,0.8042241334915161,0.4442241334915161,0.4442241334915161,0.4442241334915161,-0.8002333320678768,1.0,0.005,0.574468085106383,999.0,1.0,0.574468085106383,0.0,0.0,0.0,0.5442025399967013,0.5227479390923604,3.0,0.0,0.0,0.016328550222662108,0.0,3.0,0.8042241334915161
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,82,Cn1c2ccccc2c2c(-c3ccc(Cl)cc3)c3oc4ccccc4c3cc21,CCO,plqy,0.02,0.021079987287521362,0.0010799872875213619,0.0010799872875213619,0.0010799872875213619,-5.102752673874444,0.0,0.005,0.7872340425531915,999.0,0.0,1.0,0.0,1.0,12.0,0.7681788719187953,0.7479171270728459,14.0,5.0,0.0,0.0046253469010175685,12.0,2.0,0.021079987287521362
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,83,C1=Cc2nc1c(-c1cncs1)c1ccc([nH]1)c(-c1cncs1)c1nc(c(-c3cncs3)c3ccc([nH]3)c2-c2cncs2)C=C1,CN(C)C=O,plqy,0.01,0.0711987316608429,0.061198731660842894,0.061198731660842894,0.061198731660842894,-2.7150939754244834,1.0,0.005,0.5833333333333334,999.0,1.0,0.5833333333333334,0.0,0.0,0.0,0.5187687687687688,0.5058558558558558,1.0,0.0,0.0,0.09684684684684686,0.0,1.0,0.0711987316608429
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,84,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1nc(-c2ccccc2)n2ccccc12)CCC3,ClCCl,plqy,0.4,0.25946563482284546,0.14053436517715456,0.14053436517715456,0.14053436517715456,-1.9273430334737298,1.0,0.005,0.6923076923076923,999.0,1.0,0.6071428571428571,0.0,0.0,0.0,0.6849358974358974,0.6776282051282051,13.0,0.0,0.0,0.004807692307692291,0.0,13.0,0.25946563482284546
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,85,COc1c2ccccc2c(OC)c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c12,C1CCOC1,plqy,0.08,0.08809265494346619,0.008092654943466185,0.008092654943466185,0.008092654943466185,-4.335703897359659,0.10999812452015395,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.8139443791617705,0.7440847846786341,24.0,3.0,1.0,0.26086956521739135,4.0,20.0,0.08809265494346619
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,88,O=S(=O)(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,plqy,0.57,0.7019156217575073,0.13191562175750737,0.13191562175750737,0.13191562175750737,-1.9883904424783096,1.0,0.005,0.6451612903225806,999.0,0.0,1.0,0.0,1.0,1.0,0.6124762643116369,0.5817714728726964,5.0,0.0,0.0,0.03910068426197455,1.0,4.0,0.7019156217575073
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,93,N#CC(/N=C/c1c(O)ccc2ccccc12)=C(C#N)/N=C/c1c(O)ccc2ccccc12,CC#N,plqy,0.37,0.20328091084957123,0.16671908915042877,0.16671908915042877,0.16671908915042877,-1.761895339911748,1.0,0.005,0.6111111111111112,999.0,1.0,0.6206896551724138,0.0,0.0,0.0,0.5033253067308795,0.44790161678706564,2.0,0.0,0.0,0.08479532163742698,0.0,2.0,0.20328091084957123
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,94,CCN1C(=CC=CC=CC=Cc2[o+]c3ccccc3n2CC)Oc2ccccc21,CCO,plqy,0.49,0.11867007613182068,0.3713299238681793,0.3713299238681793,0.3713299238681793,-0.9772890632364531,1.0,0.005,0.9166666666666666,999.0,1.0,0.9047619047619048,0.0,0.0,0.0,0.5361904761904762,0.4383809523809524,1.0,1.0,1.0,0.57,0.0,1.0,0.11867007613182068
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,96,O=c1c2cc(Cl)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,plqy,0.89,0.9207195043563843,0.030719504356384264,0.030719504356384264,0.030719504356384264,-3.332058398871221,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.8472222222222223,0.8071798284531203,5.0,5.0,1.0,0.22916666666666663,5.0,0.0,0.9207195043563843
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,99,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc34)O2)cc1,ClCCl,plqy,0.37,0.18898892402648926,0.18101107597351074,0.18101107597351074,0.18101107597351074,-1.6819490587971808,1.0,0.005,0.84,999.0,1.0,0.84,0.0,0.0,0.0,0.7599533799533799,0.7288556258556258,10.0,4.0,1.0,0.10923076923076924,0.0,10.0,0.18898892402648926
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,100,C(=C/c1ncnc2ccccc12)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,plqy,0.25,0.22505345940589905,0.024946540594100952,0.024946540594100952,0.024946540594100952,-3.50834146713205,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,3.0,0.8875028875028875,0.7801207801207801,21.0,3.0,2.0,0.08108108108108103,1.0,20.0,0.22505345940589905
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,103,C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2cccc2C=3c2c(Cl)cccc2Cl)C=C1,C1CCOC1,plqy,0.86,0.8217820525169373,0.03821794748306273,0.03821794748306273,0.03821794748306273,-3.1414994190111205,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,8.0,0.8193570929419987,0.7619846261355695,16.0,3.0,1.0,0.26415094339622647,3.0,13.0,0.8217820525169373
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,105,CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CO,plqy,0.0,0.05134248733520508,0.05134248733520508,0.05134248733520508,0.05134248733520508,-2.8763063688537467,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.6945026787794083,0.6079868737253252,3.0,1.0,1.0,0.42592592592592593,1.0,2.0,0.05134248733520508
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,112,CCC1(CC)c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,Cc1ccccc1,plqy,0.84,0.7382822632789612,0.10171773672103879,0.10171773672103879,0.10171773672103879,-2.2375679046761516,1.0,0.005,0.6458333333333334,999.0,1.0,0.9090909090909091,0.0,0.0,0.0,0.6241221665971354,0.6061503185918216,27.0,0.0,0.0,0.007535460992907805,0.0,27.0,0.7382822632789612
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,115,CO[B-]1(OC)n2c(C)cc(C)c2C(c2ccccc2O)=C2C(C)=CC(C)=[N+]21,CO,plqy,0.85,0.712778627872467,0.13722137212753294,0.13722137212753294,0.13722137212753294,-1.9503704766508414,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,1098.0,0.8187531422825541,0.7546731159307225,27.0,3.0,1.0,0.2692307692307693,18.0,9.0,0.712778627872467
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,116,COC(=O)/C=C/c1ccc2ccc3cccc4ccc1c2c34,C1COCCO1,plqy,0.55,0.6282846331596375,0.0782846331596374,0.0782846331596374,0.0782846331596374,-2.4854912227018082,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,220.0,0.6833333333333332,0.6027027027027028,4.0,1.0,1.0,0.475,4.0,0.0,0.6282846331596375
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,117,C[N+](C)=C1C=Cc2cc(=C3C=C(c4ccc(C#N)cc4)O[B-](F)(F)O3)ccc2=C1,C1CCOC1,plqy,0.56,0.23965327441692352,0.32034672558307653,0.32034672558307653,0.32034672558307653,-1.1228638173823178,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,17.0,0.832033788174139,0.7220153882369121,4.0,3.0,1.0,0.2407407407407407,3.0,1.0,0.23965327441692352
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,121,COC(=O)c1c2ccccc2nc2ccccc12,COCCOC,plqy,0.0,0.042213112115859985,0.042213112115859985,0.042213112115859985,0.042213112115859985,-3.053083625904813,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,175.0,0.8431372549019608,0.8030252100840336,33.0,14.0,1.0,0.23529411764705888,25.0,8.0,0.042213112115859985
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,132,c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1,C1CCCCC1,plqy,0.93,0.9091858863830566,0.020814113616943408,0.020814113616943408,0.020814113616943408,-3.6568338972096703,1.0,0.005,0.9565217391304348,999.0,1.0,0.9565217391304348,0.0,0.0,0.0,0.8387639513576546,0.7439726565288785,7.0,3.0,1.0,0.1634182908545727,0.0,7.0,0.9091858863830566
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,133,CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,ClC(Cl)Cl,plqy,0.01,0.03908580541610718,0.029085805416107176,0.029085805416107176,0.029085805416107176,-3.378874244811617,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,9.0,0.7699346405228757,0.647947480544324,3.0,2.0,2.0,0.19999999999999996,1.0,2.0,0.03908580541610718
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,140,O=C(c1ccccc1)c1nn(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,plqy,0.04,0.3842100501060486,0.3442100501060486,0.3442100501060486,0.3442100501060486,-1.052081675058418,1.0,0.005,0.9487179487179487,999.0,1.0,0.9487179487179487,0.0,0.0,0.0,0.8643874643874643,0.8386324786324785,12.0,9.0,5.0,0.10427350427350424,0.0,12.0,0.3842100501060486
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,145,C(#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2nc(-c3ccc(C#Cc4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc(-c3ccc(C#Cc4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)n2)cc1,CCCCCC,plqy,0.94,0.9174990653991699,0.022500934600830025,0.022500934600830025,0.022500934600830025,-3.593535289402377,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.8728956228956228,0.8025252525252526,38.0,3.0,2.0,0.13888888888888884,1.0,37.0,0.9174990653991699
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,148,O=c1oc2ccccc2c2occc12,O,plqy,0.02,0.008709728717803955,0.011290271282196045,0.011290271282196045,0.011290271282196045,-4.11718720321059,0.38007623619847064,0.005,1.0,999.0,0.0,1.0,0.0,1.0,4.0,0.7333333333333334,0.6677676950998186,5.0,1.0,1.0,0.4,4.0,1.0,0.008709728717803955
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,152,F[B-]1(F)n2c(Cc3ccccc3)ccc2C(c2ccccc2)=C2C=CC(Cc3ccccc3)=[N+]21,ClCCl,plqy,0.32,0.3600386083126068,0.040038608312606805,0.040038608312606805,0.040038608312606805,-3.1002351945488917,1.0,0.005,0.7169811320754716,999.0,0.0,1.0,0.0,1.0,7.0,0.7133526850507983,0.6737870120999977,18.0,3.0,0.0,0.005442670537010086,4.0,14.0,0.3600386083126068
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,157,COC(=O)c1ccn2c3c(c(-c4ccc(OC)cc4)c2c1)CN(CCN=C(O)OC(C)(C)C)C3=O,ClCCl,plqy,0.68,0.7459439039230347,0.06594390392303462,0.06594390392303462,0.06594390392303462,-2.645865799814001,1.0,0.005,0.8656716417910447,999.0,0.0,1.0,0.0,1.0,55.0,0.8614281533508925,0.8413482848117875,46.0,14.0,6.0,0.0,42.0,4.0,0.7459439039230347
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,158,CCCCC1(CCCC)c2cc(C#Cc3ccc(C=C4c5ccccc5C=Cc5ccccc54)cc3)ccc2-c2ccc(C#Cc3ccc(C=C4c5ccccc5C=Cc5ccccc54)cc3)cc21,C1CCOC1,plqy,0.0,0.0726395845413208,0.0726395845413208,0.0726395845413208,0.0726395845413208,-2.555677871786309,1.0,0.005,0.543859649122807,999.0,1.0,0.5641025641025641,0.0,0.0,0.0,0.53414450103754,0.523934976484593,6.0,0.0,0.0,0.01160158460667804,0.0,6.0,0.0726395845413208
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,160,CN(C)c1ccc(/C=C/c2ncccn2)cc1,ClCCl,plqy,0.01,0.07026201486587524,0.06026201486587524,0.06026201486587524,0.06026201486587524,-2.729345113854781,1.0,0.005,0.6875,999.0,1.0,0.6428571428571429,0.0,0.0,0.0,0.661553414469236,0.6387170385395537,23.0,0.0,0.0,0.011029411764705843,0.0,23.0,0.07026201486587524
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,167,F[B-]1(F)OC(c2ccccc2)=CC(c2ccc3c(c2)Cc2ccccc2-3)=[O+]1,CC#N,plqy,0.96,0.8669123649597168,0.09308763504028317,0.09308763504028317,0.09308763504028317,-2.321893964796646,1.0,0.005,0.7959183673469388,999.0,0.0,1.0,0.0,1.0,1.0,0.6522108843537415,0.5877749212892704,4.0,1.0,0.0,0.1768707482993197,1.0,3.0,0.8669123649597168
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,180,F[B-]1(F)n2c(ccc2-c2ccsc2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,Clc1ccccc1,plqy,0.9,0.9079362154006958,0.007936215400695779,0.007936215400695779,0.007936215400695779,-4.347724505586239,0.09995048722676268,0.005,1.0,999.0,0.0,1.0,0.0,1.0,10.0,0.812002376708259,0.7515692421169093,27.0,2.0,1.0,0.2549019607843137,1.0,26.0,0.9079362154006958
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,185,N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,CN(C)C=O,plqy,0.0,0.05330654978752136,0.05330654978752136,0.05330654978752136,0.05330654978752136,-2.842040845666397,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,15.0,0.6145833333333334,0.49429112554112553,2.0,1.0,1.0,0.5,2.0,0.0,0.05330654978752136
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,190,CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CS(C)=O,plqy,0.31,0.2514808177947998,0.05851918220520019,0.05851918220520019,0.05851918220520019,-2.756413336729407,1.0,0.005,1.0,999.0,0.0,1.0,0.0,1.0,24.0,0.8711864406779662,0.8146934312270563,5.0,4.0,3.0,0.18644067796610164,5.0,0.0,0.2514808177947998
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,191,COc1ccccc1C1=[N+]2C(=Cc3c4cc5ccccc5cc4c(-c4ccccc4OC)n3[B-]2(F)F)c2cc3ccccc3cc21,C1CCOC1,plqy,0.29,0.10971735417842865,0.18028264582157133,0.18028264582157133,0.18028264582157133,-1.6858728045744054,1.0,0.005,0.6428571428571429,999.0,0.0,1.0,0.0,1.0,4.0,0.5552312271062271,0.5137838975540588,2.0,0.0,0.0,0.10439560439560447,1.0,1.0,0.10971735417842865
3,calibration,./results/intermediate/AE_PRE_MERGED_calibration85.csv,./models/main_model/fold_03/best_model.pt,194,N=c1cc2oc3cc([NH3+])ccc3nc-2c2ccccc12,CCO,plqy,0.58,0.13813188672065735,0.4418681132793426,0.4418681132793426,0.4418681132793426,-0.8054917764960423,1.0,0.005,0.4528301886792453,999.0,1.0,0.6944444444444444,0.0,0.0,0.0,0.45283018867924535,0.4345971641135006,0.0,0.0,0.0,0.0,0.0,0.0,0.13813188672065735
