epoch,is_best_epoch,train_loss,val_loss,train_mae,val_mae,train_rmse,val_rmse,train_r2,val_r2,train_abs_loss,train_emi_loss,train_plqy_loss,train_em_loss,val_abs_loss,val_emi_loss,val_plqy_loss,val_em_loss,train_abs_mae,train_emi_mae,train_plqy_mae,train_em_mae,val_abs_mae,val_emi_mae,val_plqy_mae,val_em_mae,train_abs_r2,train_emi_r2,train_plqy_r2,train_em_r2,val_abs_r2,val_emi_r2,val_plqy_r2,val_em_r2,train_total_rows_before,train_kept_rows,train_dropped_total_rows,train_solute_skipped_rows,train_solute_invalid_count,train_solute_missing_count,train_solvent_smiles_required,train_solvent_skipped_rows,train_solvent_invalid_count,train_solvent_missing_count,val_total_rows_before,val_kept_rows,val_dropped_total_rows,val_solute_skipped_rows,val_solute_invalid_count,val_solute_missing_count,val_solvent_smiles_required,val_solvent_skipped_rows,val_solvent_invalid_count,val_solvent_missing_count,test_total_rows_before,test_kept_rows,test_dropped_total_rows,test_solute_skipped_rows,test_solute_invalid_count,test_solute_missing_count,test_solvent_smiles_required,test_solvent_skipped_rows,test_solvent_invalid_count,test_solvent_missing_count
13,0,0.29636961221694946,0.27880021929740906,16.46753692626953,14.237130165100098,29.912416458129883,26.979167938232422,0.6859492063522339,0.7112802267074585,0.15022015571594238,0.18182373046875,0.47400251030921936,0.45015662908554077,0.11850818991661072,0.15555712580680847,0.44797199964523315,0.46070384979248047,28.8901424407959,29.997831344604492,0.16976535320281982,0.5226353406906128,24.605710983276367,26.641019821166992,0.16190488636493683,0.5058518052101135,0.8497797846794128,0.81817626953125,0.5259974598884583,0.549843430519104,0.8824315071105957,0.8488354682922363,0.5643292665481567,0.5495249032974243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,0.28248828649520874,0.2649657130241394,16.09245491027832,13.76005744934082,29.33409309387207,26.32669448852539,0.7002972960472107,0.7252767086029053,0.14494282007217407,0.17413318157196045,0.45993760228157043,0.41979721188545227,0.11396084725856781,0.14642228186130524,0.4331870675086975,0.43184444308280945,28.20754623413086,29.350296020507812,0.16645890474319458,0.5041995644569397,24.01350975036621,25.4903507232666,0.15642766654491425,0.46836236119270325,0.8550571203231812,0.8258668184280396,0.5400623083114624,0.5802028179168701,0.8869428038597107,0.8577123880386353,0.5787082314491272,0.577743649482727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,0.2731693983078003,0.25904107093811035,15.805379867553711,13.375402450561523,28.79737663269043,25.483213424682617,0.7102616429328918,0.731937825679779,0.13867998123168945,0.16936632990837097,0.44199272990226746,0.40891432762145996,0.10513294488191605,0.13969026505947113,0.40825125575065613,0.4450438916683197,27.60527229309082,28.9471435546875,0.1627814918756485,0.4948990046977997,23.160785675048828,24.95496368408203,0.1504468023777008,0.49677491188049316,0.8613200187683105,0.8306336402893066,0.5580072402954102,0.59108567237854,0.8957006931304932,0.8642542958259583,0.6029592752456665,0.5648372173309326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0.26545578241348267,0.25777244567871094,15.632819175720215,13.382203102111816,28.454090118408203,25.56169891357422,0.7184968590736389,0.7324797511100769,0.13496097922325134,0.16601726412773132,0.42875275015830994,0.39628154039382935,0.10520339757204056,0.14143826067447662,0.42154839634895325,0.4277927875518799,27.297910690307617,28.644405364990234,0.15908046066761017,0.48488491773605347,23.028776168823242,25.171222686767578,0.155121311545372,0.4624522924423218,0.8650389909744263,0.8339827060699463,0.5712472200393677,0.6037185192108154,0.8956307768821716,0.8625556826591492,0.5900273323059082,0.5817053318023682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,0.25596967339515686,0.2570197582244873,15.39155387878418,13.478943824768066,28.049301147460938,25.413040161132812,0.728879451751709,0.7325173616409302,0.13337551057338715,0.15790626406669617,0.41066789627075195,0.38253253698349,0.10380053520202637,0.14007757604122162,0.43364956974983215,0.418378621339798,27.122547149658203,27.909984588623047,0.15549185872077942,0.47378256916999817,22.6408748626709,26.00435447692871,0.1549365073442459,0.480478972196579,0.8666244745254517,0.8420937061309814,0.5893320441246033,0.6174675226211548,0.897022545337677,0.8638779520988464,0.5782583951950073,0.5909104347229004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,0.24655765295028687,0.25027966499328613,15.101195335388184,12.941153526306152,27.53761863708496,24.825626373291016,0.7386139035224915,0.740661084651947,0.1283382773399353,0.15252934396266937,0.3996492028236389,0.36502766609191895,0.10196958482265472,0.1292252540588379,0.4013122320175171,0.42987048625946045,26.661264419555664,27.32505989074707,0.1529906690120697,0.46209925413131714,22.45850944519043,24.097299575805664,0.15342146158218384,0.46246403455734253,0.8716617226600647,0.8474706411361694,0.6003507375717163,0.6349723935127258,0.898838996887207,0.8744238018989563,0.6097078323364258,0.5796737670898438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,0.2430235892534256,0.2507823705673218,14.954510688781738,13.5685396194458,27.367176055908203,25.83852195739746,0.7425386905670166,0.7406823635101318,0.12627214193344116,0.15138790011405945,0.3905300199985504,0.3616550862789154,0.11154625564813614,0.13833707571029663,0.3996746838092804,0.41264039278030396,26.222814559936523,27.278358459472656,0.15145497024059296,0.4555475413799286,23.41573143005371,25.453100204467773,0.1486101746559143,0.4648134112358093,0.8737278580665588,0.8486120700836182,0.6094698905944824,0.638344943523407,0.8893382549285889,0.8655692934989929,0.6113003492355347,0.596521258354187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0.2318461835384369,0.24109485745429993,14.74365520477295,12.95186710357666,26.93644905090332,24.874164581298828,0.7544007301330566,0.7505549788475037,0.1225886419415474,0.1462627649307251,0.3742210865020752,0.33932459354400635,0.10295423120260239,0.12884190678596497,0.3833714425563812,0.4066225588321686,25.91048240661621,26.832204818725586,0.1474350094795227,0.44282469153404236,22.499910354614258,24.12813949584961,0.1450282782316208,0.43142664432525635,0.8774113059043884,0.8537372350692749,0.6257789134979248,0.6606754064559937,0.8978621363639832,0.8747963309288025,0.6271559000015259,0.6024055480957031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,0.22594639658927917,0.24069537222385406,14.475873947143555,12.917028427124023,26.4761905670166,24.694713592529297,0.7604584097862244,0.7508682012557983,0.11821912229061127,0.14163827896118164,0.3669499456882477,0.33135899901390076,0.10181417316198349,0.1264689564704895,0.3838234841823578,0.4084065556526184,25.47036361694336,26.305788040161133,0.145530566573143,0.43647950887680054,22.41427993774414,24.0946044921875,0.14556533098220825,0.42828914523124695,0.8817808628082275,0.8583617210388184,0.6330499649047852,0.6686410307884216,0.8989931344985962,0.877102255821228,0.6267162561416626,0.6006611585617065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,0.21876254677772522,0.23322516679763794,14.148762702941895,12.78123950958252,25.873523712158203,24.469377517700195,0.7679110169410706,0.7577102780342102,0.11305670440196991,0.13501909375190735,0.3568628132343292,0.32341718673706055,0.10236378759145737,0.12051275372505188,0.39208295941352844,0.37756356596946716,24.94363784790039,25.650592803955078,0.14354629814624786,0.4274445176124573,22.48101806640625,23.47600555419922,0.1490156501531601,0.42255136370658875,0.8869432806968689,0.8649808764457703,0.6431370973587036,0.6765828132629395,0.8984478712081909,0.8828902840614319,0.6186835765838623,0.6308193206787109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,0.2180081307888031,0.2372533679008484,14.340089797973633,12.189851760864258,26.181371688842773,23.68523406982422,0.7686117887496948,0.7532357573509216,0.11472699046134949,0.13984648883342743,0.35941869020462036,0.31156060099601746,0.09515834599733353,0.1140478253364563,0.39679601788520813,0.40491586923599243,25.096435546875,26.233243942260742,0.1437399834394455,0.4214310050010681,21.14771842956543,22.70648956298828,0.1463318020105362,0.4343649446964264,0.8852729797363281,0.8601534962654114,0.6405812501907349,0.6884394288063049,0.9055961966514587,0.8891726732254028,0.6140999794006348,0.6040742993354797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,0.20702654123306274,0.2318858504295349,13.966778755187988,12.51827621459961,25.535755157470703,24.24248504638672,0.7805429100990295,0.7600672841072083,0.11089368909597397,0.1303376406431198,0.3381809890270233,0.298415869474411,0.10081739723682404,0.11776021122932434,0.3704889714717865,0.39370375871658325,24.638200759887695,25.314422607421875,0.13980033993721008,0.4110506772994995,22.086057662963867,22.90809440612793,0.13953816890716553,0.4227180778980255,0.889106273651123,0.869662344455719,0.6618189811706543,0.7015841603279114,0.8999820351600647,0.8855651021003723,0.6396846175193787,0.6150374412536621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,0.20769912004470825,0.22471359372138977,13.975048065185547,12.152908325195312,25.6435489654541,23.544235229492188,0.7802801132202148,0.7667621374130249,0.11229315400123596,0.13073131442070007,0.332197904586792,0.30365708470344543,0.09398825466632843,0.11275994777679443,0.3698265850543976,0.3788732588291168,24.667970657348633,25.31138801574707,0.137642502784729,0.41272127628326416,21.098398208618164,22.648561477661133,0.1403733640909195,0.40888309478759766,0.8877068161964417,0.8692686557769775,0.667802095413208,0.696342945098877,0.9067569971084595,0.8904241919517517,0.6403288245201111,0.6295386552810669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,0.19892816245555878,0.22211390733718872,13.784968376159668,11.899846076965332,25.083019256591797,23.26967430114746,0.7894183993339539,0.7691861987113953,0.10550491511821747,0.1280481070280075,0.3187904357910156,0.2899828255176544,0.0922214463353157,0.10951493680477142,0.3702211380004883,0.37358200550079346,24.253156661987305,25.0682315826416,0.1345960795879364,0.40260833501815796,20.921310424804688,21.849367141723633,0.13959288597106934,0.4116857051849365,0.8944950699806213,0.8719518780708313,0.6812095046043396,0.710017204284668,0.9085097908973694,0.8935775756835938,0.6399451494216919,0.6347124576568604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,0.19725652039051056,0.22864602506160736,13.68449878692627,12.00839900970459,24.989194869995117,23.172889709472656,0.7909879088401794,0.7618393301963806,0.10630325227975845,0.12465576827526093,0.32125118374824524,0.28383806347846985,0.0906296893954277,0.10986393690109253,0.3881848156452179,0.38703784346580505,24.270170211791992,24.65275764465332,0.13493405282497406,0.397530198097229,20.844736099243164,22.372472763061523,0.14482058584690094,0.4093133509159088,0.8936967253684998,0.8753442168235779,0.6787487268447876,0.7161619663238525,0.9100889563560486,0.8932384252548218,0.622474730014801,0.6215553283691406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,0.19090646505355835,0.21665151417255402,13.53958797454834,11.544930458068848,24.761716842651367,22.68804168701172,0.7976119518280029,0.7750639319419861,0.10405302792787552,0.12289566546678543,0.3139092028141022,0.2686942219734192,0.0870949849486351,0.1049811840057373,0.3548358380794525,0.3745471239089966,23.917158126831055,24.513113021850586,0.13387425243854523,0.38747844099998474,19.925708770751953,21.627063751220703,0.13626743853092194,0.4150297939777374,0.8959469795227051,0.8771043419837952,0.6860907673835754,0.7313058376312256,0.9135956168174744,0.8979832530021667,0.6549079418182373,0.6337687969207764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,0.1853807419538498,0.22157102823257446,13.313495635986328,11.789904594421387,24.417390823364258,23.09455680847168,0.8036567568778992,0.7700669169425964,0.10076745599508286,0.12013397365808487,0.3012317717075348,0.26323968172073364,0.0937146246433258,0.10347983986139297,0.3646448254585266,0.3800084590911865,23.470659255981445,24.159923553466797,0.13024300336837769,0.3828200101852417,20.951902389526367,21.377599716186523,0.13996818661689758,0.40796807408332825,0.8992325067520142,0.8798660039901733,0.698768138885498,0.7367603778839111,0.9070284962654114,0.899442195892334,0.6453683376312256,0.6284286975860596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,0.18192879855632782,0.21690751612186432,13.303659439086914,11.642877578735352,24.30670928955078,23.013017654418945,0.8073051571846008,0.7750360369682312,0.10107862949371338,0.11717010289430618,0.29780903458595276,0.25472140312194824,0.09278356283903122,0.10316475480794907,0.3553745448589325,0.3701588809490204,23.613927841186523,23.954429626464844,0.12951543927192688,0.37680816650390625,20.802268981933594,20.97832489013672,0.13516464829444885,0.4040504992008209,0.8989213705062866,0.8828299045562744,0.7021908760070801,0.7452785968780518,0.9079521298408508,0.8997483849525452,0.6543840169906616,0.6380596160888672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,0.1797105371952057,0.2180599868297577,13.17728328704834,11.740591049194336,24.079368591308594,22.955808639526367,0.8095669150352478,0.7733904123306274,0.09905955195426941,0.1151987686753273,0.29500290751457214,0.2524709403514862,0.09005395323038101,0.10611612349748611,0.3632082939147949,0.3689354360103607,23.412172317504883,23.70183753967285,0.12841691076755524,0.37092170119285583,20.65488624572754,21.544328689575195,0.1363143026828766,0.40365925431251526,0.9009404182434082,0.8848012089729309,0.7049970626831055,0.7475290894508362,0.9106601476669312,0.8968803882598877,0.6467653512954712,0.6392558813095093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,0.1772550344467163,0.20945705473423004,13.070585250854492,11.29123592376709,23.880849838256836,22.209402084350586,0.8120434284210205,0.782406210899353,0.09637311100959778,0.1149352416396141,0.2919800579547882,0.2485375553369522,0.0845484659075737,0.09893441945314407,0.34576353430747986,0.36212754249572754,23.096267700195312,23.658557891845703,0.12807892262935638,0.37123098969459534,19.954017639160156,20.60934066772461,0.13239213824272156,0.39004939794540405,0.9036268591880798,0.8850647211074829,0.7080198526382446,0.751462459564209,0.9161219596862793,0.9038592576980591,0.6637310981750488,0.6459126472473145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,0.17467552423477173,0.2128133475780487,12.987030029296875,11.481399536132812,23.818038940429688,22.435209274291992,0.8150842189788818,0.7792356014251709,0.09610802680253983,0.1139611303806305,0.283340722322464,0.24625329673290253,0.08585720509290695,0.10159612447023392,0.34521356225013733,0.37167221307754517,22.894594192504883,23.57448959350586,0.12558183073997498,0.3681933581829071,20.162443161010742,21.095027923583984,0.1342582404613495,0.411319762468338,0.903891921043396,0.8860388994216919,0.7166593074798584,0.753746747970581,0.914823591709137,0.9012727737426758,0.6642659902572632,0.6365798711776733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0,0.16957464814186096,0.22158829867839813,12.865638732910156,11.907112121582031,23.567527770996094,22.93340301513672,0.8203388452529907,0.7689380049705505,0.09447664767503738,0.11099440604448318,0.278778076171875,0.23439553380012512,0.08713021129369736,0.11010413616895676,0.3804893493652344,0.3689645230770111,22.76235580444336,23.25953483581543,0.12513206899166107,0.3600992262363434,20.800674438476562,22.026119232177734,0.14300355315208435,0.40595340728759766,0.9055233001708984,0.8890056014060974,0.721221923828125,0.7656044960021973,0.913560688495636,0.8930050134658813,0.6299588680267334,0.6392273902893066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,0.16871926188468933,0.21097338199615479,12.845048904418945,11.056802749633789,23.521953582763672,21.844146728515625,0.8214191198348999,0.7802077531814575,0.09322158247232437,0.11193258315324783,0.2735426723957062,0.23562687635421753,0.08099929243326187,0.09691167622804642,0.3566981256008148,0.3658566474914551,22.684024810791016,23.272689819335938,0.12337511777877808,0.360927015542984,19.340538024902344,20.402435302734375,0.13301916420459747,0.3971315026283264,0.9067783951759338,0.888067364692688,0.7264572978019714,0.7643731832504272,0.919642984867096,0.9058248996734619,0.6530967950820923,0.6422662734985352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,0.1620926558971405,0.21223831176757812,12.593594551086426,11.513447761535645,22.928373336791992,22.633275985717773,0.8280691504478455,0.7790621519088745,0.08885469287633896,0.10592634230852127,0.2686295509338379,0.22431275248527527,0.08409471809864044,0.10841743648052216,0.35781654715538025,0.354855477809906,22.25812339782715,22.796356201171875,0.12211466580629349,0.35178953409194946,19.725725173950195,21.776958465576172,0.1314675360918045,0.3833233714103699,0.9111452698707581,0.8940736651420593,0.7313704490661621,0.7756872773170471,0.916572093963623,0.894644021987915,0.652009129524231,0.6530232429504395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,0.161806121468544,0.21023914217948914,12.627257347106934,11.051778793334961,23.067352294921875,21.8914737701416,0.8284617066383362,0.7822372913360596,0.08960426598787308,0.10772376507520676,0.26744550466537476,0.22137956321239471,0.08225512504577637,0.09594891965389252,0.332491010427475,0.3813137114048004,22.239953994750977,22.954614639282227,0.12152959406375885,0.3498423993587494,19.424808502197266,20.27528953552246,0.12972089648246765,0.4057198166847229,0.9103957414627075,0.8922762274742126,0.7325544357299805,0.7786204814910889,0.9183971285820007,0.9067604541778564,0.676639199256897,0.6271524429321289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,0.16010193526744843,0.20859931409358978,12.510254859924316,10.782376289367676,22.909894943237305,21.610736846923828,0.8304413557052612,0.7833379507064819,0.0889100432395935,0.1054510697722435,0.2617521286010742,0.22212116420269012,0.0800551250576973,0.09366181492805481,0.3400420546531677,0.3738059997558594,22.171449661254883,22.572763442993164,0.12089359015226364,0.3493468761444092,18.924551010131836,19.815998077392578,0.12967602908611298,0.39054691791534424,0.9110899567604065,0.8945489525794983,0.738247811794281,0.7778788805007935,0.9205796718597412,0.9089829921722412,0.6692954897880554,0.6344934701919556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,0.154950350522995,0.20462433993816376,12.415278434753418,10.932918548583984,22.670692443847656,21.615663528442383,0.8359405994415283,0.78741055727005,0.08610320091247559,0.10473618656396866,0.252638041973114,0.2127603143453598,0.07965829223394394,0.09436846524477005,0.33560413122177124,0.36125972867012024,21.836589813232422,22.609373092651367,0.11793120950460434,0.34128934144973755,19.12039566040039,20.19236183166504,0.1279917061328888,0.3811213970184326,0.9138967990875244,0.8952637910842896,0.747361958026886,0.787239670753479,0.9209733605384827,0.9082963466644287,0.6736115217208862,0.6467611789703369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,0.15217448770999908,0.20353572070598602,12.283415794372559,10.887862205505371,22.427467346191406,21.661163330078125,0.8387221097946167,0.7879524827003479,0.08481384813785553,0.10165863484144211,0.25115612149238586,0.2074829638004303,0.08017749339342117,0.09448861330747604,0.34591513872146606,0.34814125299453735,21.68678092956543,22.271242141723633,0.1175365224480629,0.335883229970932,19.04920196533203,20.096160888671875,0.1297021061182022,0.3816484212875366,0.9151861667633057,0.8983413577079773,0.748843789100647,0.7925170660018921,0.9204582571983337,0.9081795811653137,0.6635836958885193,0.6595883369445801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0,0.1511685699224472,0.2048214226961136,12.261722564697266,11.29061222076416,22.36354637145996,22.212993621826172,0.8396621346473694,0.7869877219200134,0.0837445929646492,0.10198139399290085,0.25128647685050964,0.20433904230594635,0.08247831463813782,0.10217167437076569,0.3424798250198364,0.34553465247154236,21.65833854675293,22.220598220825195,0.1172754243016243,0.33473801612854004,19.690683364868164,20.94150733947754,0.12847591936588287,0.3743695616722107,0.9162554144859314,0.8980185985565186,0.748713493347168,0.7956609725952148,0.9181756973266602,0.9007134437561035,0.6669247150421143,0.6621370911598206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
